Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-02-18 09:49:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7297552921053786112,"Suddenly, things are not what they used to be. ""
""I’m not who I used to be. ""
""What happened? And when? ""
""""
""I’m sitting at my desk, browsing through the available UX jobs. Jobs that describe exactly what I’m good at and have done for many years. I should feel energised and excited, even if the chances of actually getting the job are minuscule. I always liked a challenge. No, it’s something else. The universe, or my gut, is trying to tell me something. ""
""""
""But if I’m not a UX designer, then who am I?""
""""
""I always found it problematic to tie one’s identity to the title. So let’s start with reframing the question. I’m still a designer; I just don’t want to do the traditional UX stuff. At least not have that as the main objective. I want something different. The new question should be: If I’m not a UX designer, what kind of designer am I?""
""""
""Just to be clear, I’m not looking for a new title. I believe I had them all. A title doesn’t fill your life with purpose, at least not mine. I’m looking for a path. ""
""""
""It’s time for a change and to figure out what I actually want. ""
""I’ll start with a mini Ikigai and map out things I enjoy doing, things I want to do, and things I know. Let’s keep the money out of the equation for a moment. The next step is to build something useful from things in the middle. ""
""""
""I think I already have an idea. I’ll keep you posted. ","","",MEMBER_NETWORK
2025-02-14 19:08:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7296243948052738048,"Happy Valentines Day""
""From Hässelby, Stockholm","","",MEMBER_NETWORK
2025-02-14 12:26:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7296142873249345538,"Looking for a job in times like these is not a fun experience. It's like a tedious job with no pay and lousy feedback. It's hard to know what to change and what to keep. Will it help if I redesign my portfolio, rewrite my cover letter, apply for more jobs or spend more time on just few? There is no silver bullet or clear answers. ""
""""
""Just remember: You are not alone. The struggle is real. 🫶 ""
""Have a wonderful Friday and best of luck on jour journey.","","",MEMBER_NETWORK
2025-01-31 15:31:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7291115943848517632,"When a boring company wants to talk about boring stuff in an engaging way.""
""Memes FTW. TGIF.""
""https://lnkd.in/dW47FwAa",https://www.ft.com/content/4b39c2d8-56d0-439f-9eb5-0b16b31bd301?utm_source=superhuman&utm_medium=newsletter&utm_campaign=openai-in-line-to-get-funding-boost&_bhlid=4029f708c27295a45e76f53366f97c6985414365,"",MEMBER_NETWORK
2024-11-27 11:35:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7267501348328222722,"Every company out there. ""
""""
""...and also me.","","",MEMBER_NETWORK
2024-10-30 15:04:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7257407076459577344,"LinkedIn AI can ""improve"" my writing but now analyse an image and automatically include alt text to the post? Why not help where help is needed, to the group that is not already empowered? ""
""""
""If there is a good answer to that please let me know. Otherwise: Just do it!""
""#linkedin #accessibility #AI","","",MEMBER_NETWORK
2024-10-30 14:58:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7257405605798170625,The state of AI right now. We are living in a meme.,"","",MEMBER_NETWORK
2024-10-29 16:03:04,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7257059373108142084,"Just saw this add and it made me smile and cry at the same time. ""
""""
""😃 Smile, because it's a good commercial normalising the AI work. ""
""""
""😢 Cry, because they are absolutely right. Nobody cares. But is it a good thing than nobody cares if you spend hours handcrafting a beautiful image or just a few seconds prompting it? What incentive is there to actually doing something without AI, if you never can get paid for that work? Probably none. ROI is king. ""
""""
""Authenticity will be the new gold. The main question is just, how will we know the difference? ""
""""
""https://lnkd.in/guW2jYBm""
""","","",MEMBER_NETWORK
2024-10-29 14:50:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7257041095342100480,"Ett paket landade precis i min brevlåda. En spännande bok som jag fått helt gratis från den otroligt generösa David Larsson Heidenblad. Stort tack.  ""
""Nu ska jag följa rådet och ta min tid och läsa boken. ""Gör mindre men bättre"" är redan mitt nya motto. 🙏 🕰️ 🤟 ""
""Återkommer med mina bästa insikter.","","",MEMBER_NETWORK
2024-10-27 16:56:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7256348007762198528,"Me trying to keep up with all the new releases, apps, models, news, use cases and advances in the world of AI. There is just too much and too fast. 😅","","",MEMBER_NETWORK
2024-10-23 16:52:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7254897491643383808,"The 5 Levels of Design: From Craft to Impact""
""""
""1. The Work You Do: The Output""
""This is ground zero - the actual design work you produce. We're talking wireframes, sketches, prototypes, and components. It's usually what gets us hired (hello portfolio!) and how our day-to-day work gets evaluated. Think of it as your design craftsmanship.""
""As designers, we often start here as juniors, mastering our tools and building that foundation. But here's the thing - while this level is crucial, it's just the beginning of what design can be.""
""""
""2. How You Work: The Process""
""Gone are the days when pretty pictures alone could tell your story. Now, it's all about the thinking behind those pixels. How did you get there? What problems were you solving? Your process reveals your understanding of user needs and shows whether you're working through creative chaos or following a thoughtful, consistent approach.""
""""
""3. How You Work With Others: The Teamwork Game""
""Let's be real - design is a team sport. Even if you're the lone designer in your company, you need others to bounce ideas off of and validate your work. This level is about being that person everyone wants on their project.""
""It goes beyond just design skills - it's about collaboration, stepping up when needed, continuous learning, and yes, even putting away that coffee mug (yours or not!). The real question is: do people light up when they hear you're joining their team?""
""""
""4. Your Business Impact""
""Here's where we zoom out and look at the bigger picture. Understanding design's role in your company isn't just nice-to-have - it's essential. Forget seeing business as the ""other side."" You're there to help the business serve its customers better, period. The better you understand this connection, the more impact your design work can have.""
""""
""5. Your Impact on Humanity""
""Sounds heavy, right? But hear me out. Every design choice you make, every company you work for, every project you take on - it all adds up. We're not just pushing pixels; we're shaping experiences that affect real people's lives. Making sure that impact is positive? That's on us.""
""""
""Wrapping It Up""
""There's a pattern here: you start with your craft and gradually expand your view to see the bigger picture. The cool thing is, you don't have to leave one level before moving to the next - you can work on multiple levels simultaneously. The goal? Being able to look back one day and feel proud of your impact across all these dimensions.""
""","","",MEMBER_NETWORK
2024-10-23 08:30:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7254771135177768960,"Two questions that are getting more and more relevant for each day. ""
""AI Rhapsody.","","",MEMBER_NETWORK
2024-10-22 14:50:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7254504450587811840,The feeling I get when listening to discussions about AI in education.,"","",MEMBER_NETWORK
2024-10-15 07:14:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7251852967140614146,"""And what happened here?"" ""
""The hiring manager points at a gap between two dates, giving me a suspicious look.""
""I shift uncomfortably, offering a nervous smile. ""I was looking for a job during that time,"" I say quietly.""
""The manager nods, making a mark in his notes. Probably not the answer he wanted to hear.""
""""
""The ideal CV presents a seamless journey, where one teleports from job to job without missing a beat, always advancing to bigger companies and climbing higher on the career ladder.""
""""
""But this perfect narrative rarely aligns with the realities of ordinary life. Who's to say that being unemployed, spending more time with family, taking time off, having a child, traveling, or pursuing something entirely different isn't a valuable experience? These moments often make us more mature, confident, balanced, and well-rounded human beings.""
""""
""Why shouldn't periods of unemployment appear on your resume? They demonstrate resilience in overcoming difficult times, an appreciation for employment, and proof of self-leadership and salesmanship. Rather than hiding these gaps, we should be proud of them—they represent struggles we've faced and challenges we're working to overcome. In these trying times, there should be people cheering from balconies to support the unemployed.""
""""
""After all, we're in this together.","","",MEMBER_NETWORK
2024-10-10 12:51:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7250125820277538817,"UX is hard to define or explain in a single sentence. In the end, it depends on the perspective. Here are at three totally different, but all true definitions.","","",MEMBER_NETWORK
2024-10-05 19:15:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7248410593819316224,"Being a good designer doesn't automatically make you a good consultant. ""
""""
""AJ&Smart, a leading creative agency, recognizes this and launched the Emergent Collaboration System (ESC) to equip their facilitators with the mindset, methods, and tools to handle any workshop, group, or challenge. They understand that real-world consulting requires more than just design skills.""
""This begs the question: why don't all agencies prioritize consultant training? In my own experience, agencies focused on portfolios and impressive CVs, neglecting crucial skills like client connection, trust-building, problem definition, and handling difficult situations. What do you do when you're stuck, don't have the answer, or make a mistake?""
""""
""My career would have been significantly smoother with better preparation. Imagine being thrown into a high-stakes client work on your first day with no real-world training! Countless mistakes could have been avoided. While asking for help is crucial, it's a skill in itself, and junior consultants often struggle with this.""
""""
""Here's how agencies can address this:""
""👉 Mentorship: Provide junior consultants with a mentor outside their direct management chain.""
""👉 Role-playing: Practice challenging situations like presentations, feedback, and even admitting mistakes.""
""👉 Teamwork: Foster a supportive environment where consultants can collaborate and learn from each other.""
""👉 Protocols: Develop clear procedures for handling difficult clients, unreasonable deadlines, and challenging questions.""
""👉 Appropriate assignments: Ensure projects match the consultant's skill level and experience.""
""""
""Agencies that prioritize consultant training create a more supportive and successful environment for their employees. If your agency hasn't implemented these practices, it's time to consider them. Your consultants will thank you.""
""""
""Here is the link to ECS: https://lnkd.in/dvusvavz""
""""
""#consulting #facilitation Jonathan Courtney""
""","","",MEMBER_NETWORK
2024-10-04 15:17:20,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7247988169374105601,"I try a lot of tools. It means creating many new accounts, starting trials, entering credit cards details. Usually I try the tool couple of times and than forget about it, likewise the trial period. Next time I get reminded is when some amount is drawn from my account and I'm desperately trying to remember what company and what tool it was. ""
""""
""To solve this problem i have a doc with every trial, with link and expiration dates. I set up a reminder in calendar. ""
""""
""I really love when companies send me a reminder, BEFORE and not after they billed me. That shows that they care about me and my experience more than about billing the first month. They make it also easy to cancel, no sad faces or ""special"" deals to make me stay. Hopefully they earn more money from fewer happy customers that stay longer and willingly than larger amount that cancel just a month later. ""
""""
""Good job Canva and sorry for my cancelation. I still think you are awesome.","","",MEMBER_NETWORK
2024-09-30 11:37:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7246483297281728512,"This makes sense. Usually I'm alive when at work and doing some work when IRL (at home). 😅  ""
""""
""The key word here is balance. Focus on that and the rest will follow.","","",MEMBER_NETWORK
2024-09-19 14:05:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7242534369012133888,"I just removed my “Open to work”. Don’t get me wrong. I’m still looking for a new job, but something just didn’t feel right. ""
"" ""
""To begin with, I don’t see any added value. Yes, I’m open to work, but so are hundreds of other designers. No jobs will appear from thin air just because I have a hashtag around my neck. I have also seen people changing #Open to work to #desperate. Funny, because it is exactly how it feels inside, but not a good LinkedIn strategy for finding your next job. ""
""""
""I may be sensitive to labels. “#Open to work” is a good and short hashtag, but what does it communicate? Does it mean that I am open to the idea of working or that I’m not doing any work right now? It makes me feel like I’m passive and just waiting for salvation. ""
""""
""To be honest, looking for a new job IS a lot of work. It is both time-consuming, energy-draining, with a lousy return on investment. You are doing the same amount of work as the hiring person, except you are doing it for free and with your skin (and emotions) in the game. ""
""""
""Maybe it’s just me. If the label helps people to get a job, keep it. ""
""I’m just doing it my way. I’m still open to: ""
""""
""- new adventures, ""
""- meeting new friends ""
""- exploring new possibilities""
""- having interesting conversations""
""- embracing the future ""
""""
""If there is a suitable job somewhere in the middle, I would be happy to take it. ","","",MEMBER_NETWORK
2024-09-13 16:01:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7240389138351329281,"Would you work for an AI boss?""
""""
""There is a lot of talk about AI assistants being the next big thing. I agree, it sounds great, for productivity and a more smooth human to machine interaction. ""
""""
""Somehow, that seems to be the endpoint in the conversations. The other alternative seems to be Terminator. There is less talk about the next level after the AI assistants, the AI managers. That will not require any technological shift; they will still be assistants to the board. To the regular employee, they will be something else. ""
""""
""- Are we ready to take orders, be reviewed, or maybe even be fired by a machine? ""
""- How should that machine represent itself in real life? ""
""- As an invisible, all-knowing entity? ""
""- Or a digital human, looking just like everyone else in the Zoom meeting? ""
""- Would we even know the difference? ""
""- Would we even care, as long as it managed the company positively and responsibly? ""
""""
""The transformation into the AI world will be about more then just the tech. Even before we reach AGI we need to start thinking about what we want AI to be and what part in our lives it should play. ""
""""
""I would really like to hear your thoughts on this ""
""Per Axbom and Pontus Wärnestål""
""""
""#ai #genai #agi","","",MEMBER_NETWORK
2024-09-13 14:01:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7240358906441412608,"""Design isn’t art; it’s meant to accomplish something.""""
""""
""An insightful quote from my mentoring session with Yuliia Povstiana today at ADP List. It was a great conversation about the purpose of mentoring and how (or if) we can know if it it actually had the desired impact. Another topic was how to move beyond superficial portfolio reviews and dive deeper into the purpose of the design not just the looks, and giving and asking for feedback. ""
""""
""Thanks a lot Yuliia and best of luck on mentoring junior designers. You are making a difference. ✌  ""
""""
""PS: Regarding feedback, I can point you to the expert in the field David de Léon. 🧙‍♂️ ""
""","","",MEMBER_NETWORK
2024-09-09 15:41:35,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7238934572439089152,"What do we (the employees) actually gain from the AI empowerment?""
""More freedom or just more work? Maybe something in between?","","",MEMBER_NETWORK
2024-09-09 15:41:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7238934539438313472,"What do we (the employees) actually gain from the AI empowerment?""
""More freedom or just more work? Maybe something in between?","","",MEMBER_NETWORK
2024-09-07 15:28:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7238206449342926849,"Even before AI we probably had similar conversations. 😅 ""
""","","",MEMBER_NETWORK
2024-09-04 12:32:10,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7237074967996059649,"Things that took me far too long to realize: You don’t need stuff to do stuff.""
""""
""I used to believe that to excel as a photographer, I needed the best camera in the market. Hours were spent researching, buying books, and taking classes to perfect the technicalities. However, the camera ended up collecting dust on a shelf. The same pattern emerged in other areas—seeking more creativity, responsibility, or leadership roles. The truth is, you don’t need fancy tools or titles to start.""
""""
""Have you found yourself in a similar loop? Investing in pricey gym memberships for a beach body or waiting for your boss to notice your potential? The reality is, you can start where you are with what you have. Want to enhance your photography skills? Begin by snapping pictures with your phone and analyzing them. ""
""""
""Dreaming of leadership? Start by helping others and taking more initiative. No need for titles or formal permissions. Extending your care will naturally expand your influence, something no course or gadget can match.""
""""
""PS: Remember, ensure your actions align with your company's policies. If not, seek permission or adjust your approach accordingly. Start now with what you have, and watch your progress soar. ""
""""
""#Realization #StartWithWhatYouHave #PersonalGrowth","","",MEMBER_NETWORK
2024-09-04 12:32:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7237074937990000642,"Things that took me far too long to realize: You don’t need stuff to do stuff.""
""""
""I used to believe that to excel as a photographer, I needed the best camera in the market. Hours were spent researching, buying books, and taking classes to perfect the technicalities. However, the camera ended up collecting dust on a shelf. The same pattern emerged in other areas—seeking more creativity, responsibility, or leadership roles. The truth is, you don’t need fancy tools or titles to start.""
""""
""Have you found yourself in a similar loop? Investing in pricey gym memberships for a beach body or waiting for your boss to notice your potential? The reality is, you can start where you are with what you have. Want to enhance your photography skills? Begin by snapping pictures with your phone and analyzing them. ""
""""
""Dreaming of leadership? Start by helping others and taking more initiative. No need for titles or formal permissions. Extending your care will naturally expand your influence, something no course or gadget can match.""
""""
""PS: Remember, ensure your actions align with your company's policies. If not, seek permission or adjust your approach accordingly. Start now with what you have, and watch your progress soar. ""
""""
""#Realization #StartWithWhatYouHave #PersonalGrowth","","",MEMBER_NETWORK
2024-09-03 11:38:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7236698947673591808,"Not Safe For Work 😱 ""
""""
""""
""This is a great example why you should always check your design and content on all accessible devices. Unless the guys behind ""How to Get an Analytics Job"" have the same immature sense of humor as I do. 😅","","",MEMBER_NETWORK
2024-08-30 11:18:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7235244501395492866,"AI kurs för föräldrar""
""""
""Det finns ett otal olika online-kurser i AI men jag har hittills inte sett någon som riktar sig till mig som förälder med barn i grundskolan. Jag har inte heller fått någon som helst information från mina barns skola om hur de tänker kring AI. Men först vill jag kolla om fler känner samma behov med en snabb research. Svara gärna från din roll som förälder:""
""""
""Tänk dig att du får inbjudan från ditt barns skola att gå en online-kurs om AI, gratis och utan krav på förkunskaper""
"" ""
""- Vad är din spontana reaktion? ""
""- Hur behöver kursen vara utformad (längd, innehåll, nivå, etc) för att du ska känna dig motiverad för att gå den?""
""- Vad förväntar du dig att kursen ska ge dig? Dvs vad ska du kunna göra efter kursen som du inte kunde innan? ""
""""
""""
""Några tankar Jonatan Tensetti, Joel Rangsjö och Micke Kring? ""
""Har ni tips på några befintliga kurser som skulle passa ?","","",MEMBER_NETWORK
2024-08-29 13:52:01,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7234920732957261824,"Things that took me far too long to realise:""
""It’s not the best designer that gets the job""
""""
""I used to see the job application process as a race. The quickest, strongest or most experienced designer will get the job just because he or she was better than the rest. If I didn’t get the job it meant that I just wasn’t good enough. ""
""""
""It took me a while to realise that I was wrong. The hiring process doesn’t work this way. Even if you are by far the most skilled and experienced applicant, it is till not a guarantee for landing the job. ""
""""
""The reason for this is that the hiring process is situational. It is not the about finding the best designer, but the most suited person, with the most relevant skills to solve certain problems for this specific company. ""
""""
""In other words, even if you are an excellent hammer you will lose to an average monkey wrench. ""
""""
""The takeaway""
""Make sure to understand what specific problem the employer is trying to solve with the hire. Even if all the UX designer application texts sound the same, the needs behind them are different. If you can briefly and concretely explain why you are the best solution for that need, you my friend might, might just landed the job.","","",MEMBER_NETWORK
2024-08-29 13:51:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7234920691450445824,"Things that took me far too long to realise:""
""It’s not the best designer that gets the job""
""""
""I used to see the job application process as a race. The quickest, strongest or most experienced designer will get the job just because he or she was better than the rest. If I didn’t get the job it meant that I just wasn’t good enough. ""
""""
""It took me a while to realise that I was wrong. The hiring process doesn’t work this way. Even if you are by far the most skilled and experienced applicant, it is till not a guarantee for landing the job. ""
""""
""The reason for this is that the hiring process is situational. It is not the about finding the best designer, but the most suited person, with the most relevant skills to solve certain problems for this specific company. ""
""""
""In other words, even if you are an excellent hammer you will lose to an average monkey wrench. ""
""""
""The takeaway""
""Make sure to understand what specific problem the employer is trying to solve with the hire. Even if all the UX designer application texts sound the same, the needs behind them are different. If you can briefly and concretely explain why you are the best solution for that need, you my friend might, might just landed the job. ","","",MEMBER_NETWORK
2024-08-27 09:30:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7234130093537681408,"More Than Just Pixels: Why Design Needs Strategy""
""""
""I used to think that the only thing that mattered as a designer was creating beautiful, tangible artifacts. Meetings, strategy sessions, and research were just roadblocks to the fun stuff. But I've learned that this approach is shortsighted.""
""""
""Why Design Needs Strategy:""
""⚫ Purpose: Without a clear goal, your design might miss the mark.""
""⚫ Efficiency: A plan helps everyone work together, avoiding wasted time and resources.""
""⚫ Alignment: Meetings aren't just for sharing information; they build a sense of community.""
""⚫ Time and Money: A well-planned design saves time and money in the long run.""
""⚫ Growth: Understanding your role in the bigger picture helps you become a better designer.""
""""
""Exceptions:""
""⚫ The Factory: If you have a proven process and lots of experience, you might be able to jump straight into design.""
""⚫ Experimentation: Sometimes, it's okay to just have fun and create for the sake of creating.""
""""
""Remember: While design is important, it's only one part of the puzzle. A strong strategy ensures that your work truly matters.","","",MEMBER_NETWORK
2024-08-14 14:34:35,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7229495627775131649,"What is LinkedIn trying to tell me? That my services are no longer required? That nobody likes me? That I should not quit my day job? ""
""Sometimes its probably better not to send out that automatic email.","","",MEMBER_NETWORK
2024-08-14 14:34:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7229495588633927680,"What is LinkedIn trying to tell me? That my services are no longer required? That nobody likes me? That I should not quit my day job? ""
""Sometimes its probably better not to send out that automatic email.","","",MEMBER_NETWORK
2024-08-09 09:43:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7227610496953143298,"Great start after the summer holiday with a mentoring session. I shared my view on how to tackle the difficulties to find an UX job, regardless of skill- or experience level. Thanks a lot for booking me Terry Y. Han 🙏 ""
""""
""I'll share my thoughts and my framework in a later post. If you want to know more or have your own session just find me at ADP or sen me a DM. ""
""Take care. 😺","","",MEMBER_NETWORK
2024-07-02 12:31:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7213882096174440448,"AI in education. My favorit subject.""
""So many layers, pros and cons, threats and possibilities. ""
""This Vox video is a great breakdown of the biggest challenges. ""
""Enjoy. 😻 ""
""https://lnkd.in/dDtvJpjK","","",MEMBER_NETWORK
2024-06-28 09:37:15,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7212388568139243521,"To write or not to write (withAI)?""
""Writing used to be a time-consuming craft—finding a compelling topic, researching, and creating engaging content. Hoping someone will read it and maybe even give it a thumb up. Good old days. 😅 ""
""""
""Now, with AI, you can generate posts in no time, often with impressive results, with almost no skill or effort at all. So why on earth should anyone write without AI? ""
""""
""The short answer: They shouldn’t. Even if a fast writer who cherishes creativity and the challenging process of writing, AI can elevate the work. Like spell check and autocorrect, AI will seamlessly integrate into the workflow, becoming your second brain (or hand).""
""""
""The AI Scale""
""Understand the Spectrum: There’s ongoing debate about AI’s role in creativity. For writers, students, scientists, and creatives, the key is knowing how and when to use AI. The spectrum ranges from zero AI to full AI, with steps like ideation, research, feedback, writing, and rewriting in between.""
""""
""Delegate, Collaborate, Own""
""Strategic Use of AI:""
""👉 Delegate: Let AI handle tedious, time-consuming, or low-importance tasks.""
""💪 Own: Keep control of tasks that are crucial, where you excel, or enjoy. Use AI for feedback.""
""🤝 Collaborate: Find the right balance for tasks in between, finding the roght balance between effort, ownership, and efficiency.""
""""
""How I Write with AI""
""💡 Ideation: Ideas come easy, I have more then I can handle. AI helps generating variations and titles.""
""📕 Research: AI provides quick summaries and diverse perspectives. Tools like Perplexity offer deep dives and fact-checking.""
""✏ Writing: This is key activity for me that I don't delegate. It gives me control and helps organize my thoughts.""
""📝 Editing: Before publishing, I ask AI for feedback to enhance clarity, length, and engagement without losing my voice. In this post I asked it to make it shorter and in format of a post on LinkedIn. ""
""""
""My own manifesto""
""Every post I post needs to include my tone of voice, ideas, and perspectives, enhanced by AI. I aim to be the primary creator, taking pride and responsibility for the final result. Without me, it’s just spam. ""
""""
""🌟 How are you integrating AI into your writing process? Share your thoughts below!","","",MEMBER_NETWORK
2024-06-20 16:21:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7209591185722527744,"Process vs inspiration""
""Inspiration is great when it works but very unreliable as the only way to solving the problem. Instead of trying to find the perfect solution right away I started to see it like a journey, in other words a process. Knowing that I need a pool of info to build my ideas from, that the first drafts would be bad and I just needed to keep on trucking, not confusing my intuition with truth and getting a second opinions. Trusting that the process outcome will be solid, possibly even great. ""
""""
""What process you use (double diamond, design thinking or sprints) is less important than actually using a process. A process removes anxiety and pressure, instead focuses the energy on the task ahead, one step at a time. It helps with planing and time estimates. No more all-nighters just before the deadline. ""
""""
""The process should be a guiding light not a prison. The more you use it, the more flexible it gets. If you get an excellent idea right of the bat, go with flow. No need to push it through the whole system. But when the going gets tough, your inspiration has run dry and the deadline is getting closer, that’s when the process shines the brightest. ""
""""
""I used to believe that creativity and process were mutually exclusive. You could have one but not the other. Apparently I was wrong. When used in the right way, a process is a boost to productivity, creativity and getting a result that actually works. ""
""""
""#creativity #process #inspiration","","",MEMBER_NETWORK
2024-06-14 16:08:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7207413664948117504,"The logical solution to solve heavy traffic is to build more and bigger roads. It makes perfekt sense. What we don’t include in the equation is that change to system leads to change in the behaviour. If there is more space, more people will drive and very soon we will end up where we started with even more people stuck in the heavy traffic. Our logical “solution” spend a lot of money and resources and make everything even worse. There is no shortage of similar projects. The road to hell is paved with good intentions.""
""""
""The same principle applies even to other areas. New solutions with new possibilities create new behaviours and set new expectations. What used to a luxury becomes a commodity, the magic turns into everyday tool. In other words, the wins and saves are only apparent in the time of transition. When everybody uses the new tech, it loses its competitive advantage. Those that don’t, won’t or can’t adapt will be left behind. ""
""""
""Until recently digitalisation was the promised land of efficiency and productivity. In certain area it delivered real value, in others the result was the opposite. Journalists were suddenly supposed to be photographers, photo editors, videographers and marketers. All that on top of their regular job with same resources and pay. Teachers whose main job is to teach should now also juggle a big administrative load. The vast amount of digital tools that were supposed to make this possible were (and still are) badly designed, built in silos, requiring double work. Other work areas were hit hard as well. The price of increased efficiency was payed by the workers, but the reward ended up somewhere else.  ""
""""
""AI is now following the same pattern. Every new AI startup boasts how much time and money their solution will save. In theory they are right. AI can be a huge productivity boost. For now. As soon as AI is on every app, tool and device and the productivity raises, the expectations and behaviours will follow. You will not get rest of the day off just because you let ChatGPT do the heavy lifting. You will get more tasks with expectations to do them even better, faster and cheaper. ""
""""
""So how can we make sure that those new (AI powered) solutions will actually reduce complexity and remove tedious task without adding on new ones? ""
""The first part of the answer is not with more tech, but with better tech. Tech that doesn’t crave more attention and screen time. Instead it will allow users to spend more time away from screens with real humans creating real value through face to face connection and communication. ""
""""
""The second part is to stop chasing more productivity and efficiency. The power in AI should not be used to churn out more stuff nobody needs or asked for. ""
""""
""The last part is stop trying to solve organisational and systemic problems with new tech. New tech will not save education, welfare or sustainability. The tech is just a tool and enabler, not the solution.","","",MEMBER_NETWORK
2024-05-03 16:48:24,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7192203353907482627,"I always considering helping others my biggest goal. What can possibly be wrong with that?""
""""
""Nothing, if it’s done right. ""
""Everything if its done wrong. ""
""""
""Hooked on the feeling""
""Helping others makes you feel good about yourself. Maybe even so good that you excuse other bad behaviours. Make sure that you are helping because you was to help not just to be perceived as a good person. ""
""""
""Are you helping or are you “helping”?""
""Have you actually understood the problem or exactly what the person needed help with. We are all really eager to jump in to conclusions and focusing more on our solution than the problem. There is a big risk that you are just making things worse if you are “helping” in the wrong place in a wrong way. ""
""""
""Asking for permission to help""
""Don’t just assume that everyone wants your help. Seeing a junior designer struggling doesn’t mean I need to step in and fix it. Overcoming obstacles and making mistakes leads to experience and confidence. You they are really struggling, just ask: “Do you need some help? Or just give them the choice: “Let me know if I can help.” ""
""""
""I’ve got the POWER""
""Helping puts you in a position of power. You are helpful and the other part is helpless. Be careful not to take advantage of this, creating dependance or felling that someone now owes you something. Helping should be a win-win, even on the emotional side.""
""""
""Learn people how to fish""
""Solving other peoples problems takes a lot of time and effort. There is a big risk that you will create learned helplessness among people you are trying to help. They will always come to you. First it is OK to tie your kids shoes. Then it’s better (for everyone) if you learn them how to do it. Same goes for your team. ""
""""
""What are you NOT doing when you are helping?""
""Helping others is great. Just be aware that it also means that you need to NOT do something that you intended to do. Unless your full-time job is helping people. Then keep doing that. ""
""""
""Conclusion""
""Helping others is great, we should all do more of that. Just make sure that your help is welcome, efficient and strengthen your emotional connection.""
""""
""#helping #coaching #leadership","","",MEMBER_NETWORK
2024-04-15 14:04:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7185639116166815745,"Probably the best take on AI and Ethics I have seen. (Thought) provocative in both content and execution. 😅 ""
""Thanks a lot Pontus Wärnestål for the tip. ""
""A recommendation Per Axbom if you have not seen it yet. ""
""https://lnkd.in/dYPqui2D""
""#ai #ethics","","",MEMBER_NETWORK
